id_ipc_apertura;valor_ipc_apertura;id_apertura;id_periodo;id_region
NULL;5;11;47;2
NULL;4.5;11;48;2
NULL;4.6;11;49;2
NULL;4;11;50;2
NULL;4.1;11;51;2
NULL;3.8;11;52;2
NULL;5.8;11;53;2
NULL;3.4;11;54;2
NULL;3.8;11;55;2
NULL;3.3;11;56;2
NULL;3.1;11;57;2
NULL;4.5;11;58;2
NULL;1.8;11;59;2
NULL;0.3;11;60;2
NULL;3.6;11;61;2
NULL;4.2;11;62;2
NULL;5.1;11;63;2
NULL;6.7;11;64;2
NULL;6.1;11;65;2
NULL;0;12;1;2
NULL;5.3;12;2;2
NULL;0.6;12;3;2
NULL;0;12;4;2
NULL;0;12;5;2
NULL;0;12;6;2
NULL;6;12;7;2
NULL;4.9;12;8;2
NULL;4.5;12;9;2
NULL;0.4;12;10;2
NULL;0;12;11;2
NULL;5.4;12;12;2
NULL;0.6;12;13;2
NULL;3.6;12;14;2
NULL;0;12;15;2
NULL;0.4;12;16;2
NULL;0;12;17;2
NULL;7.5;12;18;2
NULL;0;12;19;2
NULL;7.9;12;20;2
NULL;0;12;21;2
NULL;8;12;22;2
NULL;0;12;23;2
NULL;8.5;12;24;2
NULL;0;12;25;2
NULL;5;12;26;2
NULL;0;12;27;2
NULL;0;12;28;2
NULL;7.5;12;29;2
NULL;0;12;30;2
NULL;5.5;12;31;2
NULL;5.7;12;32;2
NULL;5.5;12;33;2
NULL;4;12;34;2
NULL;4;12;35;2
NULL;12;12;36;2
NULL;0;12;37;2
NULL;0;12;38;2
NULL;0;12;39;2
NULL;0;12;40;2
NULL;0;12;41;2
NULL;0;12;42;2
NULL;0;12;43;2
NULL;0;12;44;2
NULL;0;12;45;2
NULL;0;12;46;2
NULL;0;12;47;2
NULL;10;12;48;2
NULL;0;12;49;2
NULL;0;12;50;2
NULL;3.5;12;51;2
NULL;4.5;12;52;2
NULL;5.5;12;53;2
NULL;0;12;54;2
NULL;0;12;55;2
NULL;9;12;56;2
NULL;9;12;57;2
NULL;9;12;58;2
NULL;0;12;59;2
NULL;0;12;60;2
NULL;7.8;12;61;2
NULL;1.1;12;62;2
NULL;6;12;63;2
NULL;6;12;64;2
NULL;8;12;65;2
NULL;2.8;13;1;2
NULL;0.7;13;2;2
NULL;-0.5;13;3;2
NULL;0.4;13;4;2
NULL;2.1;13;5;2
NULL;1.2;13;6;2
NULL;-1.3;13;7;2
NULL;0.4;13;8;2
NULL;2.4;13;9;2
NULL;0.8;13;10;2
NULL;2.8;13;11;2
NULL;2.1;13;12;2
NULL;4.3;13;13;2
NULL;1.7;13;14;2
NULL;1.6;13;15;2
NULL;2.8;13;16;2
NULL;4.4;13;17;2
NULL;9.9;13;18;2
NULL;8.4;13;19;2
NULL;0;13;20;2
NULL;16.2;13;21;2
NULL;6.8;13;22;2
NULL;3.8;13;23;2
NULL;0.7;13;24;2
NULL;1.6;13;25;2
NULL;1.2;13;26;2
NULL;3.4;13;27;2
NULL;4.8;13;28;2
NULL;3.7;13;29;2
NULL;2;13;30;2
NULL;-3.4;13;31;2
NULL;15.9;13;32;2
NULL;8.7;13;33;2
NULL;5.1;13;34;2
NULL;4.3;13;35;2
NULL;4.5;13;36;2
NULL;0.4;13;37;2
NULL;2.5;13;38;2
NULL;5.1;13;39;2
NULL;5.2;13;40;2
NULL;-0.7;13;41;2
NULL;4.4;13;42;2
NULL;4.4;13;43;2
NULL;5.7;13;44;2
NULL;5.8;13;45;2
NULL;6.5;13;46;2
NULL;6.4;13;47;2
NULL;5.2;13;48;2
NULL;2.4;13;49;2
NULL;8.8;13;50;2
NULL;4.4;13;51;2
NULL;4.1;13;52;2
NULL;5.6;13;53;2
NULL;3.9;13;54;2
NULL;3;13;55;2
NULL;4;13;56;2
NULL;5.2;13;57;2
NULL;1.4;13;58;2
NULL;4.8;13;59;2
NULL;9.7;13;60;2
NULL;6.3;13;61;2
NULL;6;13;62;2
NULL;2.8;13;63;2
NULL;7.5;13;64;2
NULL;3;13;65;2
NULL;2.2;14;1;2
NULL;3.4;14;2;2
NULL;1.9;14;3;2
NULL;1.5;14;4;2
NULL;0.9;14;5;2
NULL;0.1;14;6;2
NULL;2.8;14;7;2
NULL;0.5;14;8;2
NULL;0.6;14;9;2
NULL;1.4;14;10;2
NULL;3.5;14;11;2
NULL;4.1;14;12;2
NULL;2.3;14;13;2
NULL;3.5;14;14;2
NULL;1.4;14;15;2
NULL;4.7;14;16;2
NULL;2.1;14;17;2
NULL;3.6;14;18;2
NULL;5.3;14;19;2
NULL;3.2;14;20;2
NULL;9.6;14;21;2
NULL;8.4;14;22;2
NULL;2.8;14;23;2
NULL;2.4;14;24;2
NULL;0.9;14;25;2
NULL;1.4;14;26;2
NULL;2.4;14;27;2
NULL;3.9;14;28;2
NULL;5;14;29;2
NULL;2;14;30;2
NULL;1.5;14;31;2
NULL;1.9;14;32;2
NULL;3.5;14;33;2
NULL;2.3;14;34;2
NULL;4.9;14;35;2
NULL;5.1;14;36;2
NULL;1.3;14;37;2
NULL;0.8;14;38;2
NULL;1.2;14;39;2
NULL;0.9;14;40;2
NULL;0.6;14;41;2
NULL;1.3;14;42;2
NULL;1;14;43;2
NULL;2.3;14;44;2
NULL;3.5;14;45;2
NULL;4.5;14;46;2
NULL;2.3;14;47;2
NULL;3.5;14;48;2
NULL;7;14;49;2
NULL;4.5;14;50;2
NULL;3.3;14;51;2
NULL;8;14;52;2
NULL;9.5;14;53;2
NULL;3.1;14;54;2
NULL;1.2;14;55;2
NULL;1.8;14;56;2
NULL;2.1;14;57;2
NULL;1.3;14;58;2
NULL;2.1;14;59;2
NULL;0.6;14;60;2
NULL;1.7;14;61;2
NULL;6.6;14;62;2
NULL;6.8;14;63;2
NULL;4.6;14;64;2
NULL;9.1;14;65;2
NULL;0.6;15;1;2
NULL;0.2;15;2;2
NULL;0.7;15;3;2
NULL;-0.8;15;4;2
NULL;0.6;15;5;2
NULL;0.1;15;6;2
NULL;1.3;15;7;2
NULL;2.3;15;8;2
NULL;0.4;15;9;2
NULL;0;15;10;2
NULL;1.4;15;11;2
NULL;1.8;15;12;2
NULL;0.4;15;13;2
NULL;7.9;15;14;2
NULL;1.1;15;15;2
NULL;7.7;15;16;2
NULL;0.4;15;17;2
NULL;8.4;15;18;2
NULL;0.4;15;19;2
NULL;5.8;15;20;2
NULL;8.4;15;21;2
NULL;5.6;15;22;2
NULL;2.6;15;23;2
NULL;5.9;15;24;2
NULL;7.6;15;25;2
NULL;5;15;26;2
NULL;7.2;15;27;2
NULL;3.2;15;28;2
NULL;-0.1;15;29;2
NULL;2;15;30;2
NULL;0.2;15;31;2
NULL;-0.1;15;32;2
NULL;2.8;15;33;2
NULL;0.7;15;34;2
NULL;1.5;15;35;2
NULL;3.5;15;36;2
NULL;0.5;15;37;2
NULL;1.3;15;38;2
NULL;1.4;15;39;2
NULL;0.4;15;40;2
NULL;0.6;15;41;2
NULL;0.5;15;42;2
NULL;0.4;15;43;2
NULL;0.7;15;44;2
NULL;0.9;15;45;2
NULL;1.1;15;46;2
NULL;4.4;15;47;2
NULL;7.1;15;48;2
NULL;-2.6;15;49;2
NULL;0.8;15;50;2
NULL;3.6;15;51;2
NULL;1.3;15;52;2
NULL;1.6;15;53;2
NULL;3;15;54;2
NULL;0.2;15;55;2
NULL;1.2;15;56;2
NULL;4.7;15;57;2
NULL;9.3;15;58;2
NULL;-3.3;15;59;2
NULL;14;15;60;2
NULL;-3.5;15;61;2
NULL;-3.3;15;62;2
NULL;5.4;15;63;2
NULL;6.3;15;64;2
NULL;2.5;15;65;2
NULL;3.9;16;1;2
NULL;4.3;16;2;2
NULL;2.5;16;3;2
NULL;6.9;16;4;2
NULL;0;16;5;2
NULL;1.8;16;6;2
NULL;0.6;16;7;2
NULL;1.9;16;8;2
NULL;1;16;9;2
NULL;4.9;16;10;2
NULL;0.5;16;11;2
NULL;2.3;16;12;2
NULL;1.9;16;13;2
NULL;7.6;16;14;2
NULL;2.4;16;15;2
NULL;0.7;16;16;2
NULL;3.4;16;17;2
NULL;0;16;18;2
NULL;0.3;16;19;2
NULL;15.6;16;20;2
NULL;1.2;16;21;2
NULL;0;16;22;2
NULL;4.6;16;23;2
NULL;6.8;16;24;2
NULL;8.4;16;25;2
NULL;1.4;16;26;2
NULL;4.3;16;27;2
NULL;3;16;28;2
NULL;1.1;16;29;2
NULL;8.1;16;30;2
NULL;0;16;31;2
NULL;1.2;16;32;2
NULL;6.7;16;33;2
NULL;0;16;34;2
NULL;6.9;16;35;2
NULL;10.5;16;36;2
NULL;0;16;37;2
NULL;2.3;16;38;2
NULL;8.6;16;39;2
NULL;-3.1;16;40;2
NULL;0;16;41;2
NULL;0;16;42;2
NULL;1.7;16;43;2
NULL;0;16;44;2
NULL;-0.9;16;45;2
NULL;-0.8;16;46;2
NULL;-1.9;16;47;2
NULL;0;16;48;2
NULL;17.2;16;49;2
NULL;0.9;16;50;2
NULL;0;16;51;2
NULL;0.4;16;52;2
NULL;1.7;16;53;2
NULL;7.1;16;54;2
NULL;0;16;55;2
NULL;-1.3;16;56;2
NULL;4.2;16;57;2
NULL;1;16;58;2
NULL;0;16;59;2
NULL;1.4;16;60;2
NULL;8.8;16;61;2
NULL;1.5;16;62;2
NULL;1.9;16;63;2
NULL;4.4;16;64;2
NULL;3;16;65;2
NULL;1.5;17;1;2
NULL;-2.7;17;2;2
NULL;1.3;17;3;2
NULL;0.3;17;4;2
NULL;0.8;17;5;2
NULL;1.5;17;6;2
NULL;0.7;17;7;2
NULL;2.5;17;8;2
NULL;3.2;17;9;2
NULL;-0.8;17;10;2
NULL;1.6;17;11;2
NULL;-1.6;17;12;2
NULL;2.5;17;13;2
NULL;0.7;17;14;2
NULL;-0.2;17;15;2
NULL;0.5;17;16;2
NULL;3.7;17;17;2
NULL;4.3;17;18;2
NULL;6.2;17;19;2
NULL;4.2;17;20;2
NULL;14.1;17;21;2
NULL;0;17;22;2
NULL;6.8;17;23;2
NULL;1.4;17;24;2
NULL;2.7;17;25;2
NULL;0.3;17;26;2
NULL;1.9;17;27;2
NULL;6.5;17;28;2
NULL;4.8;17;29;2
NULL;5.2;17;30;2
NULL;3.4;17;31;2
NULL;10.7;17;32;2
NULL;11.8;17;33;2
NULL;2;17;34;2
NULL;3.4;17;35;2
NULL;-0.1;17;36;2
NULL;0.6;17;37;2
NULL;1;17;38;2
NULL;6.5;17;39;2
NULL;0.5;17;40;2
NULL;17.8;17;41;2
NULL;14.9;17;42;2
NULL;3.7;17;43;2
NULL;6.5;17;44;2
NULL;4.2;17;45;2
NULL;1.5;17;46;2
NULL;-0.6;17;47;2
NULL;2.4;17;48;2
NULL;2.4;17;49;2
NULL;2.4;17;50;2
NULL;2.7;17;51;2
NULL;2.5;17;52;2
NULL;2.4;17;53;2
NULL;1.6;17;54;2
NULL;1.4;17;55;2
NULL;4.5;17;56;2
NULL;0.1;17;57;2
NULL;4.7;17;58;2
NULL;-1.4;17;59;2
NULL;0.7;17;60;2
NULL;2.7;17;61;2
NULL;1.9;17;62;2
NULL;1.7;17;63;2
NULL;6.3;17;64;2
NULL;3.3;17;65;2
NULL;4;18;1;2
NULL;1.3;18;2;2
NULL;2.7;18;3;2
NULL;6.5;18;4;2
NULL;1.9;18;5;2
NULL;3.7;18;6;2
NULL;0.8;18;7;2
NULL;0.4;18;8;2
NULL;4.9;18;9;2
NULL;1.2;18;10;2
NULL;-1.5;18;11;2
NULL;0.8;18;12;2
NULL;4.2;18;13;2
NULL;-0.6;18;14;2
NULL;4.1;18;15;2
NULL;3.2;18;16;2
NULL;2.5;18;17;2
NULL;2.6;18;18;2
NULL;2.8;18;19;2
NULL;1.3;18;20;2
NULL;5.4;18;21;2
NULL;-1.2;18;22;2
NULL;3.3;18;23;2
NULL;2;18;24;2
NULL;2.7;18;25;2
NULL;2.4;18;26;2
NULL;0.9;18;27;2
NULL;2.6;18;28;2
NULL;6.1;18;29;2
NULL;2.7;18;30;2
NULL;1.7;18;31;2
NULL;3.6;18;32;2
NULL;3.8;18;33;2
NULL;2.9;18;34;2
NULL;-0.2;18;35;2
NULL;5;18;36;2
NULL;6.6;18;37;2
NULL;0.1;18;38;2
NULL;5.6;18;39;2
NULL;1;18;40;2
NULL;-2.8;18;41;2
NULL;0.1;18;42;2
NULL;1.3;18;43;2
NULL;0.2;18;44;2
NULL;0.2;18;45;2
NULL;0.1;18;46;2
NULL;14.1;18;47;2
NULL;6.3;18;48;2
NULL;5.3;18;49;2
NULL;2.9;18;50;2
NULL;4.2;18;51;2
NULL;7.1;18;52;2
NULL;4.9;18;53;2
NULL;1;18;54;2
NULL;1.9;18;55;2
NULL;3;18;56;2
NULL;5;18;57;2
NULL;3.6;18;58;2
NULL;2.7;18;59;2
NULL;4.9;18;60;2
NULL;3.8;18;61;2
NULL;-0.3;18;62;2
NULL;3.7;18;63;2
NULL;6.3;18;64;2
NULL;4.8;18;65;2
NULL;2.4;19;1;2
NULL;2.4;19;2;2
NULL;0.8;19;3;2
NULL;0.8;19;4;2
NULL;2.8;19;5;2
NULL;1.1;19;6;2
NULL;2.5;19;7;2
NULL;3;19;8;2
NULL;1.2;19;9;2
NULL;1.4;19;10;2
NULL;1.5;19;11;2
NULL;0.5;19;12;2
NULL;3.1;19;13;2
NULL;1.2;19;14;2
NULL;1.1;19;15;2
NULL;0.2;19;16;2
NULL;3.5;19;17;2
NULL;2.9;19;18;2
NULL;5.5;19;19;2
NULL;1.6;19;20;2
NULL;8;19;21;2
NULL;4.3;19;22;2
NULL;3.4;19;23;2
NULL;1.1;19;24;2
NULL;2.9;19;25;2
NULL;4;19;26;2
NULL;2.6;19;27;2
NULL;4.8;19;28;2
NULL;0.6;19;29;2
NULL;2.2;19;30;2
NULL;3;19;31;2
NULL;5.6;19;32;2
NULL;6.6;19;33;2
NULL;3.2;19;34;2
NULL;3.2;19;35;2
NULL;3.2;19;36;2
NULL;2.8;19;37;2
NULL;2.8;19;38;2
NULL;2;19;39;2
NULL;5.4;19;40;2
NULL;-0.1;19;41;2
NULL;2.2;19;42;2
NULL;1.5;19;43;2
NULL;4.8;19;44;2
NULL;2.7;19;45;2
NULL;3.2;19;46;2
NULL;4.7;19;47;2
NULL;1.6;19;48;2
NULL;2.7;19;49;2
NULL;5.4;19;50;2
NULL;2.9;19;51;2
NULL;1.8;19;52;2
NULL;4.4;19;53;2
NULL;2.3;19;54;2
NULL;3.7;19;55;2
NULL;6.7;19;56;2
NULL;2.8;19;57;2
NULL;6.2;19;58;2
NULL;1.6;19;59;2
NULL;2.1;19;60;2
NULL;6.8;19;61;2
NULL;3.4;19;62;2
NULL;3.1;19;63;2
NULL;8.4;19;64;2
NULL;5.3;19;65;2
NULL;2.3;20;1;2
NULL;1.9;20;2;2
NULL;1.9;20;3;2
NULL;2.2;20;4;2
NULL;1.2;20;5;2
NULL;1.7;20;6;2
NULL;1.7;20;7;2
NULL;1.4;20;8;2
NULL;1.3;20;9;2
NULL;1.7;20;10;2
NULL;1.7;20;11;2
NULL;1.7;20;12;2
NULL;1.9;20;13;2
NULL;2.2;20;14;2
NULL;2.1;20;15;2
NULL;2.4;20;16;2
NULL;2.2;20;17;2
NULL;3.3;20;18;2
NULL;2.3;20;19;2
NULL;2.9;20;20;2
NULL;6.5;20;21;2
NULL;2.7;20;22;2
NULL;2.8;20;23;2
NULL;1.9;20;24;2
NULL;2.2;20;25;2
NULL;4.1;20;26;2
NULL;4.9;20;27;2
NULL;4.3;20;28;2
NULL;2.3;20;29;2
NULL;2.2;20;30;2
NULL;2.1;20;31;2
NULL;3.4;20;32;2
NULL;5.5;20;33;2
NULL;2.6;20;34;2
NULL;3;20;35;2
NULL;3.4;20;36;2
NULL;3.1;20;37;2
NULL;3.6;20;38;2
NULL;2.6;20;39;2
NULL;;20;40;2
NULL;;20;41;2
NULL;;20;42;2
NULL;;20;43;2
NULL;1.5;20;44;2
NULL;1.2;20;45;2
NULL;3.3;20;46;2
NULL;3.5;20;47;2
NULL;5.4;20;48;2
NULL;4.8;20;49;2
NULL;6.4;20;50;2
NULL;3.7;20;51;2
NULL;3.6;20;52;2
NULL;4.5;20;53;2
NULL;3.3;20;54;2
NULL;4.7;20;55;2
NULL;2.7;20;56;2
NULL;4.3;20;57;2
NULL;4.3;20;58;2
NULL;5.4;20;59;2
NULL;6.3;20;60;2
NULL;3.8;20;61;2
NULL;4.8;20;62;2
NULL;7.1;20;63;2
NULL;7.2;20;64;2
NULL;5.2;20;65;2
NULL;1.5;21;1;2
NULL;1.9;21;2;2
NULL;1.5;21;3;2
NULL;2;21;4;2
NULL;1.3;21;5;2
NULL;1.2;21;6;2
NULL;0.9;21;7;2
NULL;1.6;21;8;2
NULL;1.8;21;9;2
NULL;1.6;21;10;2
NULL;1.4;21;11;2
NULL;0.9;21;12;2
NULL;1.9;21;13;2
NULL;1.7;21;14;2
NULL;2.3;21;15;2
NULL;1.5;21;16;2
NULL;1.9;21;17;2
NULL;3.3;21;18;2
NULL;3.7;21;19;2
NULL;3.2;21;20;2
NULL;8.9;21;21;2
NULL;6.2;21;22;2
NULL;4.3;21;23;2
NULL;3.4;21;24;2
NULL;5.3;21;25;2
NULL;2.7;21;26;2
NULL;3.5;21;27;2
NULL;3;21;28;2
NULL;2.9;21;29;2
NULL;1.5;21;30;2
NULL;2.7;21;31;2
NULL;5;21;32;2
NULL;9.1;21;33;2
NULL;3.7;21;34;2
NULL;4.6;21;35;2
NULL;4.3;21;36;2
NULL;3.3;21;37;2
NULL;2.6;21;38;2
NULL;2.2;21;39;2
NULL;-0.5;21;40;2
NULL;2.4;21;41;2
NULL;-0.2;21;42;2
NULL;3.7;21;43;2
NULL;4.9;21;44;2
NULL;2.7;21;45;2
NULL;1.9;21;46;2
NULL;2.6;21;47;2
NULL;1.6;21;48;2
NULL;2.1;21;49;2
NULL;3.8;21;50;2
NULL;2.1;21;51;2
NULL;2.5;21;52;2
NULL;2.3;21;53;2
NULL;1.8;21;54;2
NULL;4;21;55;2
NULL;3.6;21;56;2
NULL;1.8;21;57;2
NULL;4.1;21;58;2
NULL;1.6;21;59;2
NULL;2.6;21;60;2
NULL;4.6;21;61;2
NULL;4.4;21;62;2
NULL;6;21;63;2
NULL;5;21;64;2
NULL;4.7;21;65;2
